store_no,store_nm,addr,category,telephone,address,roadAddress,mapx,mapy,description,link,Correct
21316,팜네트워크,인천광역시 연수구 송도동,,,,,,,,,X
21371,미콩커피 대흥동점,대전광역시 중구 대흥동,"음식점>카페,디저트",,대전광역시 중구 대흥동 532-6 1층 미콩커피,대전광역시 중구 대흥로28번길 15 1층 미콩커피,347892,413725,,,O
21399,베라카커피,인천광역시 서구 청라동,음식점>브런치,,인천광역시 서구 청라동 104-136,인천광역시 서구 보석로18번길 17,278757,547516,,,O
21563,정토건,전라남도 완도군 청산면 도청리,,,,,,,,,X
21703,야옹아멍멍해봐(평거점),경상남도 진주시 평거동,,,,,,,,,X
21844,배떡 갈마점,대전광역시 서구 갈마동,,,,,,,,,X
21946,론드,충청남도 아산시 남동,"카페,디저트>베이커리",,충청남도 아산시 남동 215-6 예가빌딩 1층 론드베이커리,충청남도 아산시 온천대로 1776 예가빌딩 1층 론드베이커리,313950,464076,,,O
22232,하이콜라(Hi.cola),전라남도 나주시 금계동,,,,,,,,,X
22277,공순대,부산광역시 영도구 영선동2가,"한식>순대,순댓국",,부산광역시 영도구 영선동2가 10-4 1층,부산광역시 영도구 남항로49번길 13 1층 공순대,495200,277192,,,O
22335,구립인지어린이집,대구광역시 서구 비산동,,,,,,,,,X
22367,하늘숲미술보습학원,경기도 광명시 하안동,,,,,,,,,X
22695,하옹촌재첩,경상남도 하동군 하동읍 읍내리,,,,,,,,,X
22897,덕인당인삼,서울특별시 동대문구 제기동,,,,,,,,,X
22997,반송시장상인회,경상남도 창원시 성산구 반림동,,,,,,,,,X
23090,J푸드,인천광역시 서구 검암동,,,,,,,,,X
23120,미쓰발랑코인천시청점,인천광역시 남동구 구월동,"한식>찌개,전골",,인천광역시 남동구 구월동 1134-10,인천광역시 남동구 예술로226번길 18 지하1층 16번주방,285438,539892,,,O
23234,더블유알헤어살롱,충청남도 천안시 서북구 불당동,"생활,편의>미용실",,충청남도 천안시 서북구 불당동 1494 상가4동 104호,충청남도 천안시 서북구 불당26로 122 상가4동 104호,320667,468980,,https://instagram.com/w.r_hairsalon,O
23328,엠에스텍.(MS Tech.),경기도 포천시 소흘읍 무림리,,,,,,,,,X
23478,피자알볼로 마장양지점,경기도 이천시 마장면,음식점>피자,,경기도 이천시 마장면 오천리 430-3,경기도 이천시 마장면 마장로 24,342953,516958,,http://www.pizzaalvolo.co.kr/,O
23623,더드리계,서울특별시 송파구 삼전동,,,,,,,,,X
23719,HVILE,강원도 원주시 단계동,,,,,,,,,X
23784,보원이앤지,부산광역시 금정구 서동,"서비스,산업>기업",,부산광역시 금정구 서동 38-1,부산광역시 금정구 서곡로34번길 72,501002,291719,,,O
23811,신구멍가게24 초당점,강원도 강릉시 초당동,"생활,편의>편의점",,강원도 강릉시 초당동 554,강원도 강릉시 연당길 61 103호 신구멍가게24 초당점,480872,576036,,,O
23923,밥한끼 밥심,충청북도 음성군 대소면 태생리,음식점>한식,,충청북도 음성군 대소면 태생리 549-109 1층,충청북도 음성군 대소면 대화1길 44-24,355512,484775,,,O
23966,단아하개,인천광역시 서구 불로동,반려동물>반려동물미용,,인천광역시 서구 불로동 778-4,인천광역시 서구 검단로 783-1 101호,284223,557794,,https://m.blog.naver.com/monomo90,O
23969,도자기와 꽃,서울특별시 강남구 율현동,,,,,,,,,X
24164,문경 한우곰탕,서울특별시 영등포구 대림동,,,,,,,,,X
24323,라비에벨,경기도 안성시 봉남동,,,,,,,,,X
24492,박준뷰티랩팔용점,경상남도 창원시 의창구 팔용동,"생활,편의>미용실",,경상남도 창원시 의창구 팔용동 103-1,경상남도 창원시 의창구 팔용로443번길 1 4층,456006,295397,,http://parkjun_palryong.parkjunhome.com/,O
24511,신사닭도리and김치찌개,경기도 양주시 삼숭동,,,,,,,,,X
24717,지에스25 별내비즈타워점(상품권),경기도 남양주시,,,,,,,,,X
24869,삼계영양돌솥밥,경상남도 창원시 마산회원구 내서읍 삼계리,,,,,,,,,X
24893,레스트뮤직,경기도 김포시 마산동,음악학원>피아노,,경기도 김포시 마산동 662-7,경기도 김포시 김포한강8로148번길 82-1 1층 레스트뮤직,280713,559992,,http://instagram.com/gimpo_restmusic,O
24894,지에스25(GS25) 뉴강릉성산점(상품권),강원도 강릉시 성산면 구산리,,,,,,,,,X
25132,미소갈비살,서울특별시 양천구 신정동,음식점>한식,,서울특별시 양천구 신정동 928-8,서울특별시 양천구 오목로 139,298806,547570,,,O
25248,그리미돈까스,대구광역시 북구 읍내동,일식>돈가스,,대구광역시 북구 동천동 908-4,대구광역시 북구 동천로23길 2 1층,450744,371485,,http://www.instagram.com/greemepapa,X
25250,푸드 아시아마트,경기도 이천시 백사면 송말리,,,,,,,,,X
25264,에스엠바디솔루션,전라남도 목포시 산정동,,,,,,,,,X
25400,대전충청장례서비스,대전광역시 중구 선화동,,,,,,,,,X
25694,보스(BOSS) 노래연습장,경기도 수원시 권선구 탑동,"스포츠,오락>노래방",,경기도 수원시 권선구 탑동 843-9,경기도 수원시 권선구 탑동로 14,309303,519197,,,O
25752,지에스(GS)25 R도봉8점(상품권),서울특별시 도봉구 창동,,,,,,,,,X
25770,매스티지헤어&스파,경기도 안산시 상록구 사동,"생활,편의>미용실",,경기도 안산시 상록구 사동 1344,경기도 안산시 상록구 감골2로 39 예누림중심상가동 406호,298417,521598,,http://blog.naver.com/embobos88,O
25792,화인삼방뒷고기,경상남도 김해시 삼방동,,,,,,,,,X
25814,웰메이드 거제고현점,경상남도 거제시 고현동,"쇼핑,유통>캐주얼웨어",,경상남도 거제시 고현동 971-4,경상남도 거제시 거제중앙로 1935 101호,457028,254861,,,O
25876,킹콩SPAandTHAI,대전광역시 유성구 궁동,,,,,,,,,X
25907,막돼먹은한돈,충청남도 금산군 금산읍 상리,,,,,,,,,X
25927,엉클부대찌개보람점,세종특별자치시 보람동,"한식>찌개,전골",,세종특별자치시 보람동 627-5 2층 202호,세종특별자치시 한누리대로 2144 2층 203호 엉클부대찌개,336397,431120,,,O
25935,모두,경기도 수원시 권선구 곡반정동,"전문,기술서비스>인테리어디자인",,경기도 수원시 권선구 곡반정동 584-3,경기도 수원시 권선구 동수원로58번길 14 형제빌딩501,313790,515315,,,O
26442,디스터디,부산광역시 남구 대연동,스터디카페,,부산광역시 남구 대연동 427-27 금산빌딩 4층,부산광역시 남구 용소로 28 금산빌딩 4층,500501,282332,,,O
26461,삼본초밥,경기도 안산시,,,,,,,,,X
26539,마신는송탄부대찌개&한방보쌈,충청북도 청주시 청원구 오창읍 양청리,,,,,,,,,X
26586,프렌잉글리시배방채움학원,충청남도 아산시 배방읍 공수리,어학원>영어학원,,충청남도 아산시 배방읍 공수리 176-47,충청남도 아산시 배방읍 배방로 58-34 중앙부동산 상가 3층 305호,315494,463808,,http://blog.naver.com/bejbae,O
26602,105라(105RA),대구광역시 중구 봉산동,분식>라면,,대구광역시 중구 봉산동 3-3 1층,대구광역시 중구 동성로2길 21-13 1층,453982,363171,,https://www.instagram.com/105ra_dongseongro,O
26638,중동축산물직판장,경기도 부천시 중동,"쇼핑,유통>정육점",,경기도 부천시 중동 1085-8,경기도 부천시 옥산로 112,292375,545289,,,O
26723,씨티,서울특별시 금천구 독산동,"쇼핑,유통>쇼핑센터,할인매장",,서울특별시 금천구 독산동 291-6,서울특별시 금천구 시흥대로 399 시티렉스,302649,541383,,http://www.ctlex.kr/,O
26763,영영식당,대구광역시 서구 비산동,,,,,,,,,X
26771,명전,경기도 성남시 분당구 정자동,,,,,,,,,X
27273,세븐일레븐 옥길테크노파크점,경기도 부천시,"생활,편의>편의점",,경기도 부천시 옥길동 794-1,경기도 부천시 부광로 220,296281,541264,,,O
27292,문화일보 광명지국,경기도 광명시 철산동,출판사>일간신문,,경기도 광명시 철산2동 95-2,경기도 광명시 시청로138번길 34,299985,543233,,,X
27421,백손과일,경기도 포천시 영북면 운천리,,,,,,,,,X
27435,가야밀면수제돈까스,경상남도 창원시 의창구 팔용동,,,,,,,,,X
27438,맘마집밥,경상북도 구미시 황상동,,,,,,,,,X
27682,올네이션(필리핀점),전라북도 김제시 연정동,,,,,,,,,X
27688,소소리사진관,인천광역시 남동구 논현동,"생활,편의>사진,스튜디오",,인천광역시 남동구 논현동 771-2,인천광역시 남동구 에코중앙로156번길 13-31 102호,287528,532996,,http://instagram.com/sosoristudio,O
27709,아이씨씨아이스크림할인점카페,충청북도 충주시 연수동,,,,,,,,,X
27745,맛집짬뽕타운,경기도 평택시 포승읍 신영리,중식>중식당,,경기도 평택시 포승읍 신영리 882-18,경기도 평택시 포승읍 서동대로 381,301279,482355,,,O
27794,박코치주니어어학원,서울특별시 송파구 잠실동,어학원>영어학원,,서울특별시 송파구 잠실동 228-9,"서울특별시 송파구 백제고분로 127 4, 5층",318987,545323,,http://junior.parkcoach.com/,O
27951,오꾸헤어(OQQU HAIR),전라북도 김제시 검산동,"생활,편의>미용실",,전라북도 김제시 검산동 1080,전라북도 김제시 검산택지4길 30 샬레1차 정문 상가동 102호,301346,356488,,http://instagram.com/oqqu_hair,O
28110,헤어가람,광주광역시 북구 본촌동,,,,,,,,,X
28134,명재네 한식뷔페식당,경기도 평택시 지제동,,,,,,,,,X
28179,비에이치씨 다산역점,경기도 남양주시 다산동,"음식점>치킨,닭강정",,경기도 남양주시 다산동 6058-1,경기도 남양주시 다산중앙로123번길 22-26,325380,558405,,http://www.bhc.co.kr/,O
28187,이서방수제만두,전라북도 전주시 완산구 효자동2가,"한식>칼국수,만두",,전라북도 전주시 완산구 효자동2가 1383,전라북도 전주시 완산구 효천중앙로 20,319225,355590,,,O
28301,깡's 푸드,경상남도 창원시 마산합포구 창동,,,,,,,,,X
28311,스마일케어 주식회사,충청북도 청주시 상당구 영동,,,,,,,,,X
28385,한땀바느질공방,서울특별시 중랑구 묵동,"생활,편의>공방",,서울특별시 중랑구 신내동 666,서울특별시 중랑구 봉화산로 194 신아타운 3층 312호,320266,556408,,,X
28531,예일스터디카페,대전광역시 서구 가장동,,,,,,,,,X
28553,아모레고창선운특약점,전라북도 고창군 고창읍 읍내리,,,,,,,,,X
28624,나우커피 동성로점,대구광역시 중구 동성로2가,,,,,,,,,X
28932,참나무장작구이통닭,경상남도 통영시 광도면 죽림리,"음식점>치킨,닭강정",,경상남도 통영시 광도면 죽림리 1580-25,경상남도 통영시 광도면 죽림2로 86-36,438731,253383,,http://instagram.com/roasted_chicken_tongyoung,O
29038,포케품은초밥,인천광역시 연수구 송도동,일식>일식당,,인천광역시 연수구 송도동 8-15 시카고타워 2층 201 일부(4)호(송도동),인천광역시 연수구 테크노파크로111번길 11,280118,532324,,,O
29057,주식회사 케이엠비,부산광역시 남구 문현동,,,,,,,,,X
29189,강릉클라쓰,강원도 강릉시 노암동,음식점>한식,,강원도 강릉시 노암동 607-1,강원도 강릉시 남부로 131,479036,571464,,,O
29249,전북대점한신포차,전라북도 전주시 덕진구 덕진동1가,술집>포장마차,,전라북도 전주시 덕진구 덕진동1가 1314-162,전라북도 전주시 덕진구 명륜4길 17-8,321265,360798,,,O
29460,컴포즈분당서현점,경기도 성남시 분당구 서현동,"카페,디저트>카페",,경기도 성남시 분당구 서현동 251-1,경기도 성남시 분당구 서현로 192 야베스밸리 1층,322664,532116,,,O
29719,자연.담다,경기도 광주시 오포읍 능평리,,,,,,,,,X
29785,건우에어텍,경기도 남양주시 진접읍 진벌리,"제조업>펌프,압축기제조",,경기도 남양주시 진접읍 진벌리 482,경기도 남양주시 진접읍 경복대로534번길 9,331295,571381,,http://m.smartstore.naver.com/greasegun,O
29790,(주)라포르엘 랜디스 도넛 동성로점,대구광역시 중구 공평동,,,,,,,,,X
29909,뉴오리진 IFC몰점,서울특별시 영등포구 여의도동,"음식점>카페,디저트",,서울특별시 영등포구 여의도동 23,서울특별시 영등포구 국제금융로 10 IFC몰 L1,305255,547518,,http://www.neworigin.co.kr,O
29917,별난아재맥주(용산점),충청북도 충주시 용산동,,,,,,,,,X
30113,청년치킨 영종점,인천광역시 중구 운서동,"음식점>치킨,닭강정",,인천광역시 중구 운서동 3091-13 프라임시티3 1층 105호 (운서동),인천광역시 중구 햇내로13번길 8,267240,544291,,,O
30192,하제네일,서울특별시 강서구 마곡동,"미용>네일아트,네일샵",,서울특별시 강서구 마곡동 800-15,서울특별시 강서구 마곡중앙2로 35 615호,296885,551284,,https://www.instagram.com/p/Brmh3zlnYJE/?utm_source=ig_share_sheet&igshid=1e6txanyxbp92,O
30225,황제크루즈투어,서울특별시 종로구 관철동,,,,,,,,,X
30259,금호판넬산업,경기도 하남시 초이동,"서비스,산업>제조업",,경기도 하남시 초이동 494-20,경기도 하남시 감초로184번길 79,326541,547453,,https://khpanel.modoo.at,O
30357,피엘컴퍼니 주식회사,전라남도 순천시 연향동,,,,,,,,,X
30505,비쥬밍네일,충청북도 청주시 상당구 용암동,"미용>네일아트,네일샵",,충청북도 청주시 상당구 용암동 197-6 SHDNC빌딩 2층,충청북도 청주시 상당구 중고개로141번길 12 SHDNC빌딩 2층 비쥬밍네일,356963,446368,,https://instagram.com/nail_bijouming?igshid=rfztrmlne6nj,O
30521,리즈푸드,경기도 성남시 분당구 정자동,,,,,,,,,X
30704,청년다방 옥수점,서울특별시 성동구 옥수동,음식점>분식,,서울특별시 성동구 옥수동 291-5,서울특별시 성동구 한림말3길 21,313195,549411,,,O
30724,주식회사 에스비코스메틱스,서울특별시 서초구 서초동,,,,,,,,,X
30751,칠성문구센터,강원도 속초시 조양동,,,,,,,,,X
30919,과일이네(애조로점),제주특별자치도 제주시 노형동,,,,,,,,,X
31009,새댁김밥(정평하늘채점),경상북도 경산시,,,,,,,,,X
31045,에스씨컴퍼니,경기도 고양시 일산동구 풍동,,,,,,,,,X
31108,해인굴비,대구광역시 동구 율암동,"쇼핑,유통>수산물",,대구광역시 동구 율암동 524-205,대구광역시 동구 범안로 952,463530,364395,,,O
31144,(주)에이블아카데미,전라북도 전주시 완산구 효자동3가,,,,,,,,,X
